id_date,open,high,low,close,volume,id_stock,id_index
1,65.07,66.695,65.07,66.64,3602500,163,1
2,66.645,66.8425,66.06,66.67,3396172,163,1
3,66.75,67.345,66.4,67.05,3462338,163,1
4,67.05,67.2,66.35,66.8,3147304,163,1
5,69.035,69.1,66.54,66.665,5911818,163,1
6,66.63,67.0,63.89,64.595,6349340,163,1
7,65.28,65.79,65.02,65.7,3935220,163,1
8,65.715,65.87,63.66,63.695,4943582,163,1
9,63.245,63.53,61.775,62.02,5828468,163,1
10,62.5,62.92,61.845,62.67,4546082,163,1
11,62.835,63.48,60.825,60.885,5190652,163,1
12,61.185,61.925,60.38,61.75,3928572,163,1
13,61.555,63.565,61.385,63.46,4719778,163,1
14,63.22,63.98,62.8,62.855,4327516,163,1
15,62.32,62.675,61.115,61.5,5726840,163,1
16,61.39,61.44,60.5,60.895,3752444,163,1
17,61.54,62.525,61.21,62.35,3914080,163,1
18,62.59,62.975,62.16,62.8,4088744,163,1
19,62.875,64.1155,62.685,63.78,2442506,163,1
20,64.095,64.46,63.745,64.34,2449376,163,1
21,64.165,64.685,63.7055,64.33,2083968,163,1
22,64.75,65.2,64.56,65.04,2585508,163,1
23,65.0,65.5885,64.745,64.94,2634902,163,1
24,65.245,66.005,65.135,65.915,2847736,163,1
25,65.735,66.42,65.205,65.21,4977548,163,1
26,64.455,65.21,64.16,64.465,2773752,163,1
27,64.55,64.76,63.355,63.635,2508450,163,1
28,64.18,64.399,63.085,63.12,3784720,163,1
29,62.635,63.425,61.925,61.95,4027588,163,1
30,62.22,62.535,61.81,62.49,2767542,163,1
31,62.885,63.4,61.515,61.96,3086834,163,1
32,62.24,64.695,62.185,64.45,4867882,163,1
33,63.945,64.335,63.095,64.1,3677384,163,1
34,64.085,64.575,63.715,64.035,3040394,163,1
35,64.035,64.415,63.315,64.255,2257386,163,1
36,64.4,65.025,64.0175,64.525,3105046,163,1
37,64.525,64.71,62.875,63.05,3338488,163,1
38,63.035,63.035,61.315,61.43,4745632,163,1
39,60.5,62.435,60.38,62.375,4257046,163,1
40,62.445,63.61,62.265,63.445,2525072,163,1
41,63.535,64.605,63.1,64.125,2289378,163,1
42,64.28,65.1,64.24,64.31,2723054,163,1
43,64.505,64.83,63.86,64.13,2956636,163,1
44,63.65,63.9,62.005,62.065,4052180,163,1
45,61.18,61.185,58.065,58.095,5775660,163,1
46,58.915,59.82,57.91,59.575,4536828,163,1
47,58.705,58.93,56.73,57.41,6131196,163,1
48,57.695,57.98,56.025,57.655,6898118,163,1
49,58.08,58.14,56.465,56.72,4945884,163,1
50,56.975,58.41,56.755,58.2,4328970,163,1
51,58.45,58.69,57.635,58.5,4434494,163,1
52,58.52,60.225,58.5,59.965,3837856,163,1
53,60.08,61.765,59.68,60.93,4522372,163,1
54,60.85,60.955,59.5,59.56,4677518,163,1
55,60.25,61.36,59.94,60.965,2326786,163,1
56,60.9,61.37,60.295,60.58,3568230,163,1
57,60.195,60.195,58.88,59.415,3678368,163,1
58,59.625,60.131,59.0,59.835,3080348,163,1
59,60.7,62.1,60.7,61.99,4334310,163,1
60,62.3,63.365,61.63,63.02,5603920,163,1
61,66.895,68.98,66.48,67.845,10438772,163,1
62,68.02,69.388,67.96,68.95,6411304,163,1
63,69.405,69.5,67.765,68.04,5611232,163,1
64,67.745,67.745,65.8505,66.79,4900074,163,1
65,66.41,67.27,66.155,66.83,3210106,163,1
66,67.0,68.485,66.91,68.335,3957874,163,1
67,68.245,68.82,67.025,67.345,4217718,163,1
