id_date,open,high,low,close,volume,id_stock,id_index
1,99.14,100.19,98.32,99.32,212387,459,1
2,99.28,100.19,98.68,99.19,230997,459,1
3,99.53,100.06,98.41,98.71,341815,459,1
4,98.72,99.68,98.26,99.49,320061,459,1
5,88.3,89.51,86.9,87.8,6945286,459,1
6,88.32,88.77,86.95,87.96,1769660,459,1
7,87.68,88.48,83.45,85.68,3131327,459,1
8,85.61,87.31,85.325,87.17,1912756,459,1
9,86.75,87.9,85.45,87.67,1504169,459,1
10,88.01,89.28,87.61,88.05,1428861,459,1
11,88.17,90.21,87.74,88.07,1577853,459,1
12,88.02,88.83,85.56,86.2,1696959,459,1
13,86.64,88.49,86.45,88.03,1256709,459,1
14,88.0,89.04,87.7143,88.56,1117076,459,1
15,88.39,89.39,87.8201,88.78,936909,459,1
16,89.2,90.39,88.83,89.79,753098,459,1
17,90.27,92.12,90.04,91.68,1325600,459,1
18,91.38,91.69,90.79,91.11,1396736,459,1
19,90.72,91.19,89.31,89.91,948721,459,1
20,90.08,90.419,89.0,89.79,1657214,459,1
21,89.88,90.53,89.52,89.82,1240493,459,1
22,89.73,89.88,87.15,87.19,1010930,459,1
23,87.93,88.7,86.63,87.49,1455596,459,1
24,87.85,89.03,87.18,88.368,2905875,459,1
25,75.96,76.93,72.51,74.14,13814377,459,1
26,73.61,74.74,72.94,73.96,2410940,459,1
27,74.21,75.15,74.17,74.91,2306178,459,1
28,75.44,78.2,74.93,77.38,2469917,459,1
29,77.28,79.2,76.1,76.39,2480934,459,1
30,77.43,77.95,77.05,77.52,1562487,459,1
31,77.86,78.26,76.11,77.22,947643,459,1
32,77.17,79.67,76.8,79.3,1418761,459,1
33,78.99,80.6525,78.63,80.48,1337810,459,1
34,80.46,81.59,80.17,81.29,1995465,459,1
35,81.1,81.85,80.85,81.69,1087881,459,1
36,82.09,83.4,81.85,82.48,1654311,459,1
37,82.45,82.66,81.41,82.0,1711590,459,1
38,84.3,84.8599,82.43,84.74,2138069,459,1
39,83.54,84.4,82.69,84.05,1515803,459,1
40,84.05,84.6,83.75,84.04,1650277,459,1
41,84.39,84.95,84.09,84.53,1441091,459,1
42,84.53,86.63,84.25,85.65,1608551,459,1
43,85.7,88.65,85.52,88.14,2312841,459,1
44,87.75,88.6,86.63,87.69,1697849,459,1
45,87.5,87.6599,85.37,85.76,1531694,459,1
46,86.68,86.9899,85.68,86.645,1476822,459,1
47,86.03,86.1999,83.85,84.469,1378016,459,1
48,85.04,85.04,82.2401,82.97,1297904,459,1
49,83.19,84.24,82.48,83.7,1395974,459,1
50,84.0,85.64,83.31,84.84,806233,459,1
51,85.42,86.79,85.2,86.46,1071492,459,1
52,86.43,86.75,84.6201,86.22,946144,459,1
53,86.72,87.0,85.48,85.64,969743,459,1
54,85.69,86.62,85.22,85.99,703943,459,1
55,85.87,87.83,85.845,86.72,997549,459,1
56,86.98,87.87,86.47,87.65,825993,459,1
57,87.09,87.56,86.22,86.56,1073541,459,1
58,86.36,89.75,86.36,89.36,1372564,459,1
59,89.98,90.63,89.8101,90.18,964893,459,1
60,89.97,91.47,89.96,91.12,650568,459,1
61,91.0,91.06,89.95,90.41,655276,459,1
62,90.4,91.56,90.12,91.48,442038,459,1
63,90.98,91.58,89.39,89.39,826067,459,1
64,89.73,92.52,89.4,92.18,880280,459,1
65,92.22,93.405,92.04,92.99,900247,459,1
66,92.66,94.52,92.4,93.51,570183,459,1
67,93.45,93.96,92.37,93.61,586923,459,1
68,93.04,94.29,92.6101,93.09,1006461,459,1
69,93.43,94.17,92.75,93.97,491033,459,1
70,93.97,95.25,93.71,94.87,726484,459,1
71,94.87,96.249,94.84,94.88,1076099,459,1
72,94.81,96.3,93.42,94.06,1073786,459,1
73,93.04,93.74,92.53,93.22,873810,459,1
74,92.79,93.53,91.58,92.12,667245,459,1
75,92.92,93.49,91.78,92.09,513705,459,1
76,91.75,92.58,91.0,91.67,713888,459,1
77,91.74,92.09,91.1,91.44,517621,459,1
78,91.06,91.62,90.42,90.76,683305,459,1
79,91.24,91.24,88.2,89.74,653776,459,1
80,87.9,89.54,85.76,87.11,1344628,459,1
81,86.72,88.0,85.98,86.09,726894,459,1
82,86.27,86.91,85.83,86.89,554346,459,1
83,87.16,87.7575,85.51,85.65,938820,459,1
84,86.79,87.3,86.17,86.59,1609612,459,1
85,86.0,86.74,83.65,84.13,2284801,459,1
86,95.36,98.88,95.1,96.64,7491955,459,1
87,96.36,97.45,95.245,97.01,1521214,459,1
88,96.08,97.0,95.19,96.14,838625,459,1
89,96.12,96.68,95.5,96.02,714351,459,1
90,96.0,96.85,95.765,96.6,542539,459,1
91,96.32,96.64,94.95,95.04,473654,459,1
92,94.45,94.73,92.97,93.4,645456,459,1
93,93.93,94.36,91.94,94.15,1042007,459,1
94,93.28,98.3266,92.552,97.18,2091995,459,1
95,98.01,98.8,96.85,97.89,894172,459,1
96,98.8,100.0,98.12,98.71,779166,459,1
97,98.91,99.45,98.34,99.25,919033,459,1
98,98.61,100.41,97.98,100.12,1185937,459,1
99,100.0,100.69,98.58,99.01,605889,459,1
100,99.19,99.74,96.6,97.48,1141396,459,1
101,97.37,99.21,97.37,98.66,297938,459,1
102,99.49,100.64,99.11,100.23,481946,459,1
103,100.15,101.41,99.7,100.16,721103,459,1
104,100.25,101.48,99.13,99.5,526992,459,1
105,99.6,99.89,98.59,99.29,548935,459,1
106,100.11,100.94,99.8301,100.73,404991,459,1
107,100.31,100.905,99.39,100.57,345291,459,1
108,100.85,100.96,99.23,99.46,363688,459,1
109,99.04,99.21,97.726,98.94,654534,459,1
110,98.98,99.04,97.09,97.13,465999,459,1
111,97.36,98.37,96.77,97.8,411961,459,1
112,97.77,98.51,96.95,97.39,387576,459,1
113,97.3,98.67,97.24,98.67,380723,459,1
114,98.66,98.82,95.71,95.9,668365,459,1
115,96.24,96.43,93.36,94.06,723392,459,1
116,94.19,95.4,93.34,95.31,599126,459,1
117,94.89,100.47,94.89,99.68,1119594,459,1
118,99.72,100.17,97.97,98.89,591712,459,1
119,98.98,100.64,98.961,100.47,443876,459,1
120,100.53,101.43,99.92,100.9,393382,459,1
121,100.9,101.84,100.09,101.65,850921,459,1
122,101.35,105.01,100.24,103.47,1084668,459,1
123,103.5,103.9625,101.77,102.38,478228,459,1
124,102.41,104.42,102.41,103.51,618833,459,1
125,103.18,103.18,101.5301,102.17,378360,459,1
126,102.47,106.1,102.1217,106.03,718672,459,1
127,105.8,106.89,105.0101,105.8,781702,459,1
128,105.28,105.95,104.81,105.28,396332,459,1
129,105.45,106.5,104.54,105.45,272468,459,1
130,104.81,105.62,103.45,103.5,300995,459,1
131,102.3,102.78,98.05,99.21,1525879,459,1
132,99.47,100.39,98.48,98.61,1027345,459,1
133,98.12,99.63,98.1,99.31,826988,459,1
134,99.85,103.04,99.4,101.47,731126,459,1
135,101.31,102.56,100.15,101.52,524199,459,1
136,102.05,102.5299,100.955,102.04,225169,459,1
137,102.81,103.94,101.13,103.75,470517,459,1
138,104.32,105.0,103.32,104.18,394454,459,1
139,102.99,103.15,99.91,100.31,477551,459,1
140,100.36,101.07,99.5601,100.1,385062,459,1
141,99.91,101.51,99.541,100.99,240680,459,1
142,102.55,102.55,99.08,99.24,567347,459,1
143,100.62,100.99,98.28,98.54,627001,459,1
144,98.54,98.975,97.41,97.86,948965,459,1
145,98.09,98.32,97.301,98.0,856530,459,1
146,98.1,99.02,96.442,97.24,947526,459,1
147,99.2,101.88,98.45,101.35,912905,459,1
148,102.04,104.26,101.0947,103.67,783238,459,1
149,103.43,104.2,101.68,102.16,780981,459,1
150,101.53,103.1035,99.96,100.16,1741872,459,1
151,114.1,118.27,112.47,117.53,4486962,459,1
152,118.5,120.11,117.381,118.35,1474540,459,1
153,116.98,117.925,116.63,117.13,1055767,459,1
154,117.08,120.365,116.46,119.99,1261132,459,1
155,120.72,121.4977,118.3,118.75,922889,459,1
156,119.27,119.82,116.66,117.63,1283261,459,1
157,116.14,117.87,116.0,117.11,586378,459,1
158,117.08,118.34,116.23,117.15,434802,459,1
159,117.65,117.8958,115.71,116.78,352271,459,1
160,117.75,118.88,116.83,117.32,356624,459,1
161,117.11,119.17,116.08,119.11,488072,459,1
162,118.07,119.75,117.29,119.46,620635,459,1
163,119.65,121.99,119.0901,121.74,854612,459,1
164,121.31,121.86,120.6,121.42,398827,459,1
165,121.86,126.025,121.81,124.04,1144791,459,1
166,124.16,125.0,122.84,123.92,1119678,459,1
167,122.79,125.15,122.32,123.49,695397,459,1
168,123.17,123.57,119.93,119.99,944883,459,1
169,118.77,120.02,116.41,118.63,823287,459,1
170,120.27,120.93,118.8,119.81,541651,459,1
171,120.0,120.0,118.23,118.638,597242,459,1
172,117.56,118.74,116.35,118.22,663563,459,1
173,118.55,119.06,116.5801,117.85,1168346,459,1
174,118.5,122.43,117.92,121.584,685579,459,1
175,121.08,124.11,120.07,123.69,652379,459,1
176,124.69,126.95,124.0,126.21,682888,459,1
177,127.31,127.46,123.07,125.99,981206,459,1
