id_date,open,high,low,close,volume,id_stock,id_index
1,58.95,59.6,58.82,58.92,4440823,171,1
2,58.83,59.77,58.81,59.67,2990535,171,1
3,59.68,60.3,59.44,60.21,2833020,171,1
4,60.41,61.47,60.31,61.04,3037705,171,1
5,60.67,61.46,60.61,61.24,2522415,171,1
6,61.52,61.54,60.73,60.87,2936384,171,1
7,61.05,61.55,61.05,61.49,2514414,171,1
8,61.61,61.71,60.62,60.74,3834795,171,1
9,60.24,60.28,59.29,59.45,3779026,171,1
10,59.79,60.36,59.685,59.75,2711849,171,1
11,60.32,61.06,59.25,59.27,4589941,171,1
12,59.96,60.23,58.93,59.56,3254914,171,1
13,59.44,61.98,59.32,61.69,3003600,171,1
14,61.53,62.56,61.25,61.97,3799858,171,1
15,61.45,63.63,61.1706,62.66,5229186,171,1
16,62.51,62.85,61.03,62.12,3951918,171,1
17,62.41,63.12,62.01,62.15,3418299,171,1
18,62.4,62.935,61.951,62.62,2813264,171,1
19,62.37,62.505,61.8,62.02,1915062,171,1
20,62.46,63.42,62.24,63.35,2581901,171,1
21,63.11,63.5,62.83,63.39,1704151,171,1
22,63.29,63.29,61.96,62.84,2717157,171,1
23,62.85,63.59,62.57,63.42,3145390,171,1
24,63.79,63.81,62.81,63.17,2794495,171,1
25,62.88,63.24,62.51,62.57,4205965,171,1
26,61.9,62.44,61.571,61.83,2596168,171,1
27,62.0,62.1,60.7801,61.39,2408938,171,1
28,61.96,62.85,61.94,62.68,2487536,171,1
29,62.39,63.265,62.25,62.62,3024779,171,1
30,62.85,63.49,62.63,63.27,2608967,171,1
31,63.18,63.66,61.92,61.98,3461689,171,1
32,62.22,62.45,61.14,61.16,3364825,171,1
33,60.71,61.2,60.35,60.74,5384286,171,1
34,60.86,61.46,60.6,61.25,4510680,171,1
35,61.25,62.15,60.81,61.18,3277173,171,1
36,61.56,61.68,60.68,60.93,2706750,171,1
37,61.13,61.23,58.55,59.25,5596531,171,1
38,59.2,59.82,58.93,59.53,3921425,171,1
39,58.63,59.4,58.271,59.32,3303267,171,1
40,59.31,60.34,59.13,60.33,2720138,171,1
41,60.48,60.72,59.8,60.47,3067682,171,1
42,60.47,61.24,60.1,61.12,2475655,171,1
43,61.17,62.88,61.1,61.69,2978777,171,1
44,61.24,61.49,60.0,60.3,2648435,171,1
45,59.9,60.04,57.09,57.22,4962922,171,1
46,58.1,59.18,58.0,59.05,3128941,171,1
47,58.54,58.55,56.72,57.35,4571261,171,1
48,57.5,57.58,55.41,55.8,6419429,171,1
49,55.78,57.19,55.69,56.96,4691141,171,1
50,57.0,57.42,56.45,56.89,3818024,171,1
51,57.01,58.595,56.98,58.16,3766921,171,1
52,58.02,58.83,58.02,58.62,2911826,171,1
53,58.91,59.24,58.64,58.69,2487029,171,1
54,59.15,59.37,57.96,58.65,3571192,171,1
55,60.41,62.03,60.04,60.28,6076737,171,1
56,60.41,61.72,59.89,61.41,4320478,171,1
57,61.02,61.02,59.18,59.27,4413715,171,1
58,59.21,60.08,59.18,59.45,3950981,171,1
59,60.25,62.18,60.25,61.65,4798732,171,1
60,61.54,62.615,61.49,62.07,2562882,171,1
61,62.52,63.49,62.39,63.46,2643880,171,1
62,63.5,64.7,63.21,64.56,3383991,171,1
63,64.3,65.315,64.2,64.74,2851339,171,1
64,64.68,65.31,64.5701,64.93,2155184,171,1
65,64.81,65.0,64.11,64.23,2015140,171,1
66,64.14,65.18,64.14,65.09,2853762,171,1
67,64.59,65.71,64.5122,65.68,2263456,171,1
68,65.29,66.22,65.28,65.7,3090953,171,1
69,66.31,67.01,65.85,66.86,3978402,171,1
70,66.75,68.16,66.43,68.07,2801461,171,1
71,67.99,68.82,67.96,68.69,3104814,171,1
72,68.67,69.53,68.04,68.88,5065055,171,1
73,67.78,68.6,67.3,68.24,3687341,171,1
74,67.3,68.26,67.3,68.23,2251592,171,1
75,69.2,69.9183,68.5,68.67,2589676,171,1
76,68.2,68.26,67.03,67.24,3386457,171,1
