id_date,open,high,low,close,volume,id_stock,id_index
1,43.185,43.66,42.81,43.61,3517322,174,1
2,43.51,43.705,42.82,43.525,2307742,174,1
3,43.52,43.855,43.19,43.71,2037992,174,1
4,43.73,43.97,43.205,43.53,1559606,174,1
5,43.485,43.6,43.035,43.175,1389420,174,1
6,43.31,43.38,42.87,43.18,1377712,174,1
7,43.275,43.48,43.015,43.35,1747728,174,1
8,43.27,43.48,43.155,43.195,1478244,174,1
9,43.025,43.4,42.55,42.84,2068850,174,1
10,42.9,43.225,42.64,43.185,1369938,174,1
11,43.27,44.3698,43.23,43.25,2431710,174,1
12,43.34,43.585,42.955,43.4,1682372,174,1
13,43.29,43.4888,42.618,43.215,2026942,174,1
14,43.26,43.695,42.9,42.965,1915138,174,1
15,42.88,43.49,42.5,43.05,2275682,174,1
16,42.955,43.305,42.8575,43.3,1479362,174,1
17,43.335,43.9,43.305,43.81,1188710,174,1
18,43.87,44.485,43.785,44.45,2143922,174,1
19,44.285,44.62,44.23,44.455,1519808,174,1
20,44.64,45.155,44.42,45.15,1756076,174,1
21,44.73,44.73,43.596,44.035,3476042,174,1
22,44.23,44.23,43.715,43.985,1476342,174,1
23,44.04,44.125,43.645,43.68,1234808,174,1
24,43.935,43.935,42.62,42.69,1976866,174,1
25,41.975,42.46,41.0175,41.095,4159860,174,1
26,40.915,41.025,40.509,40.605,1231972,174,1
27,40.57,40.685,39.05,39.33,5129804,174,1
28,39.5,40.59,39.4575,40.465,3692510,174,1
29,40.37,41.09,40.35,40.96,2244092,174,1
30,40.85,41.465,40.76,41.095,2604624,174,1
31,41.185,41.265,40.455,40.855,1865446,174,1
32,40.96,41.125,40.75,40.99,859678,174,1
33,40.765,41.195,40.605,40.845,1052714,174,1
34,40.9,41.395,40.735,41.08,1759610,174,1
35,41.105,41.57,41.025,41.145,1082090,174,1
36,41.25,41.745,41.24,41.575,2026792,174,1
37,41.6,41.88,41.465,41.71,1430380,174,1
38,41.74,41.905,41.14,41.21,1591784,174,1
39,40.9,41.15,40.585,40.7,1663876,174,1
40,40.645,40.885,40.53,40.81,2032920,174,1
41,40.915,41.945,40.915,41.795,1757186,174,1
42,41.83,41.975,41.26,41.54,1553276,174,1
43,41.61,42.295,41.57,41.91,1551996,174,1
44,41.895,42.42,41.895,42.4,1938888,174,1
45,42.3,42.575,41.75,41.83,1900694,174,1
46,41.975,42.495,41.795,42.465,1563428,174,1
47,42.285,42.43,41.235,41.945,1973000,174,1
48,41.985,42.21,41.215,41.375,1337894,174,1
49,41.53,41.86,41.175,41.56,1692502,174,1
50,41.655,41.85,41.425,41.815,2483132,174,1
51,42.01,43.055,41.085,41.405,5075244,174,1
52,33.275,33.3,31.75,32.3,22986474,174,1
53,32.87,33.065,32.675,32.695,8269150,174,1
54,32.665,32.93,32.02,32.085,3001326,174,1
55,32.24,32.37,31.94,32.14,2675574,174,1
