id_date,open,high,low,close,volume,id_stock,id_index
963,66.25,72.0,64.38,69.91,2727446,173,1
964,70.36,74.745,70.36,71.75,3297416,173,1
965,71.55,74.19,71.29,71.7,2414604,173,1
966,73.01,73.72,68.885,69.19,2388256,173,1
967,69.47,70.21,68.05,70.21,1863593,173,1
968,70.59,71.73,68.9,71.68,1261991,173,1
969,71.65,71.65,69.11,69.75,1600083,173,1
970,70.04,70.84,68.08,68.59,2323357,173,1
971,68.12,68.5599,65.79,66.0,1897094,173,1
972,66.05,67.3,65.55,65.86,1341281,173,1
973,65.56,66.55,65.44,65.85,3206871,173,1
974,66.19,67.43,64.94,65.3,1327467,173,1
975,65.63,65.82,64.68,65.11,1417572,173,1
976,64.9,66.0,63.9,65.64,2116361,173,1
977,65.35,66.12,64.0,64.96,1522064,173,1
978,64.62,65.56,64.62,65.34,609191,173,1
979,65.74,66.65,65.29,65.78,723023,173,1
980,65.06,65.73,64.29,64.61,1166885,173,1
981,64.97,64.97,64.0,64.31,1337813,173,1
982,64.16,64.645,63.07,63.29,1224029,173,1
983,64.14,64.88,63.09,63.31,1461940,173,1
984,63.71,66.78,63.1,66.52,1559900,173,1
985,67.0,68.36,65.82,65.94,1814299,173,1
986,65.62,66.02,64.46,65.62,1041013,173,1
987,65.64,67.95,65.64,67.25,1289142,173,1
988,66.98,67.95,65.01,65.22,1437966,173,1
989,65.37,67.19,65.0,66.98,1246960,173,1
990,66.8,67.95,66.2,67.83,1176050,173,1
991,67.91,68.26,67.0598,67.27,827372,173,1
992,67.04,68.89,66.23,68.54,1222258,173,1
993,68.99,69.57,68.36,68.92,1368038,173,1
994,68.79,68.8,67.0697,67.43,1027716,173,1
995,67.49,67.65,66.64,67.19,1069009,173,1
996,67.24,67.72,66.26,67.5,1118368,173,1
997,67.74,68.46,67.28,68.18,1278850,173,1
998,68.24,69.1,68.0,68.95,644700,173,1
999,68.68,69.14,67.99,68.02,565397,173,1
1000,68.29,68.4,67.73,68.14,542571,173,1
1001,68.19,68.19,66.06,66.94,920259,173,1
1002,66.96,68.0,66.75,68.0,662716,173,1
1003,68.0,69.13,68.0,68.9,809647,173,1
1004,68.51,69.64,68.51,68.84,858925,173,1
1005,69.04,69.6699,68.65,69.39,727814,173,1
1006,69.67,69.8,68.68,68.88,484603,173,1
1007,68.72,69.28,68.15,68.99,645325,173,1
1008,68.63,70.255,68.45,69.92,909657,173,1
1009,69.88,71.35,69.56,70.87,1104144,173,1
1010,70.73,70.89,68.31,68.44,1529487,173,1
1011,68.6,68.677,66.81,67.65,1337090,173,1
1012,67.73,68.69,67.5301,68.09,901463,173,1
1013,67.8,70.49,67.8,70.18,1188359,173,1
1014,70.15,71.45,68.13,69.26,1633769,173,1
1015,69.23,72.06,68.95,71.59,1498900,173,1
1016,72.01,73.0,71.25,72.48,1242498,173,1
1017,72.02,72.96,71.06,71.23,754214,173,1
1018,71.33,71.34,70.04,70.55,677065,173,1
1019,70.44,71.41,70.21,71.39,885054,173,1
1020,71.4,72.5,70.77,72.41,1241882,173,1
1021,72.17,72.45,69.3,70.0,2703989,173,1
1022,64.69,65.6825,62.5201,65.59,7652315,173,1
1023,65.53,66.04,64.5,66.01,3310011,173,1
1024,66.05,67.78,65.76,67.71,2359457,173,1
1025,68.74,69.21,67.22,67.75,1724075,173,1
1026,67.34,67.73,65.18,66.14,2001367,173,1
1027,66.0,66.86,65.87,66.75,1704544,173,1
1028,66.7,67.14,65.34,65.75,1622239,173,1
1029,65.85,67.45,65.85,66.8,2370445,173,1
1030,66.7,67.3,65.58,65.76,1354299,173,1
1031,65.82,65.9,63.94,64.44,1704579,173,1
1032,64.63,64.98,64.22,64.76,1276071,173,1
1033,64.77,65.1197,64.2,64.32,895042,173,1
1034,64.38,64.42,63.29,63.9,1438652,173,1
1035,63.87,63.88,63.03,63.16,973890,173,1
1036,63.1,63.5,62.0,62.09,1598144,173,1
1037,62.08,62.13,61.12,61.89,1117836,173,1
1038,61.89,62.43,61.66,62.27,1291934,173,1
1039,62.29,64.38,62.09,64.25,1965845,173,1
1040,64.51,66.395,64.17,64.78,1458122,173,1
1041,64.48,64.775,62.89,63.9,1389466,173,1
1042,63.6,63.93,62.37,62.38,1506860,173,1
1043,61.95,62.4,60.99,61.38,2830556,173,1
1044,61.5,61.75,60.96,61.32,1288425,173,1
1045,61.34,61.72,60.76,60.99,2034363,173,1
1046,60.88,60.88,59.01,60.18,1739664,173,1
1047,60.24,61.2,60.0802,60.36,1910870,173,1
1048,60.32,60.56,59.48,60.44,1074436,173,1
1049,60.26,60.45,59.31,60.14,994295,173,1
1050,60.15,60.85,59.93,60.67,914655,173,1
1051,60.49,60.81,60.3,60.76,1423663,173,1
1052,60.71,60.81,59.61,60.3,1491748,173,1
1053,60.05,60.69,59.92,60.07,1390758,173,1
1054,60.08,60.14,59.01,59.43,3259727,173,1
1055,58.88,59.35,58.15,58.65,1541181,173,1
1056,58.6,59.07,57.24,57.46,1743685,173,1
1057,57.0,57.02,53.12,55.36,4855307,173,1
